sample_id,n_phy,likelihood,error_rate,p_val_perm,p_val_wsrst,abs_diff,mix_index,mix_node,mix_phylotype,mix_prop,failed,reason
S0252-01.filtered.vcf.gz,5.0,-4453.8708146564,0.0006786008230452,0.0,4.87598663204671e-29,3.79039999999998,4.0,141.0,4.4.1.1,0.029,False,
S0252-01.filtered.vcf.gz,5.0,-4453.8708146564,0.0006786008230452,0.0,4.87598663204671e-29,3.79039999999998,5.0,9.0,4.3.2.1,0.0128,False,
S0262-01.filtered.vcf.gz,5.0,-3543.78294964575,0.0017444444444444,0.0,8.02053245354952e-68,9.3089,1.0,156.0,4.1.1.3,0.2272,False,
S0262-01.filtered.vcf.gz,5.0,-3543.78294964575,0.0017444444444444,0.0,8.02053245354952e-68,9.3089,2.0,65.0,2.2.M1.1,0.4246,False,
S0262-01.filtered.vcf.gz,5.0,-3543.78294964575,0.0017444444444444,0.0,8.02053245354952e-68,9.3089,3.0,96.0,3.1.1.1,0.0497,False,
S0262-01.filtered.vcf.gz,5.0,-3543.78294964575,0.0017444444444444,0.0,8.02053245354952e-68,9.3089,4.0,128.0,4.9,0.2534,False,
S0262-01.filtered.vcf.gz,5.0,-3543.78294964575,0.0017444444444444,0.0,8.02053245354952e-68,9.3089,5.0,30.0,4.4.1.1.1,0.0451,False,
S0265-01.filtered.vcf.gz,5.0,-2093.11029694349,0.0017444444444444,0.0,0.0050816766377885,8.0853,1.0,156.0,4.1.1.3,0.1718,False,
S0265-01.filtered.vcf.gz,5.0,-2093.11029694349,0.0017444444444444,0.0,0.0050816766377885,8.0853,2.0,65.0,2.2.M1.1,0.4235,False,
S0265-01.filtered.vcf.gz,5.0,-2093.11029694349,0.0017444444444444,0.0,0.0050816766377885,8.0853,3.0,96.0,3.1.1.1,0.0531,False,
S0265-01.filtered.vcf.gz,5.0,-2093.11029694349,0.0017444444444444,0.0,0.0050816766377885,8.0853,4.0,128.0,4.9,0.3056,False,
