covariate,coef,exp(coef),se(coef),coef_transformed,se_transformed,imp_num,pval,OR,OR_lower,OR_upper,Indel
screen_sex,-0.024565888396432818,0.9757333972915011,0.1863818824317946,-0.05030075302478185,0.3816328107171968,1,0.895139276932483,0.950943382390205,0.4500991814191646,2.009097891847932,moaE2
peth_value_baseline,-0.22358273056446876,0.7996487337398651,0.2779368623814554,-0.0006366259652795465,0.0007913930689264141,1,0.42114456757768925,0.9993635766380339,0.9978146634544648,1.0009148942080468,moaE2
HIV_High_CD4,-0.038790953507038047,0.9619517807751446,0.1897026466226584,-0.10318887954328797,0.5046332142321995,1,0.8379761280231819,0.9019565962416717,0.3354602515529751,2.425103116502587,moaE2
high_lung_involvement,-0.02805979986554753,0.9723302198462597,0.19501575904480611,-0.05611643280015189,0.39000950790263,1,0.8855914532914569,0.9454290505300491,0.4402022397310952,2.0305123620728613,moaE2
HIV_Low_CD4,0.3043412837130096,1.3557316662814327,0.13564929974650466,1.0216100230475984,0.45534632222652127,1,0.024858854365349174,2.7776632676814845,1.137858094884575,6.780646253968635,moaE2
fstrom1_baseline,-0.003066808591307682,0.9969378892624604,0.17870102394059553,-0.006574974670563129,0.38311967344271475,1,0.9863076379587289,0.9934465931801506,0.4688484315725364,2.105021723525925,moaE2
diabetes,0.22970385673991695,1.2582273392040821,0.14540030990147976,1.075844261771619,0.6809989666148201,1,0.11415197112610545,2.9324676260418143,0.771908556345805,11.140395202370199,moaE2
Indel_Sample1,-0.017426059873353935,0.9827248957820434,0.19697771536717493,-0.11176671790436914,1.2633695113462788,1,0.9295053812210643,0.8942528463474094,0.0751758337554008,10.637569458855406,moaE2
underweight,0.30143072614252847,1.3517914680850058,0.19448501668157991,0.6046728261321666,0.3901387432600571,1,0.12116749607269188,1.8306531690180525,0.8521565204037402,3.9327176932801513,PE_PGRS42
screen_years,0.01763622381874552,1.0177926603105163,0.18565880295109569,0.0013819469051851924,0.014547933321528024,1,0.9243206558563211,1.00138290223383,0.9732332739053079,1.0303467254694523,PE_PGRS42
smoked_substance_use,0.1791958817770908,1.1962550457836478,0.19873979063757924,0.36604296495209826,0.40596525711138914,1,0.3672370740963573,1.442017197523379,0.6507470177150452,3.1954254746407935,PE_PGRS42
F2,0.10082474331418492,1.1060827763741925,0.14268332330808497,0.1833974759365423,0.25953709866037306,1,0.4797945823356008,1.2012917977814703,0.7223208197564532,1.9978684594798353,PE_PGRS42
TTP_baseline,-0.043122095319690384,0.9577944407092553,0.22144372601564416,-0.12067287939165786,0.6196881631891217,1,0.8456030572260378,0.8863238469722323,0.26309519321947916,2.985877286843165,PE_PGRS42
smear_pos_no_contam_sputum_specimen_1,-0.12724717307788175,0.8805160058462955,0.21089454447713993,-0.2897327582551625,0.48019187062748825,1,0.5462634209283272,0.7484635615621436,0.29203210610203256,1.9182743653211958,PE_PGRS42
bl_prevtb,0.2326689457125498,1.2619636316950735,0.17237410840922232,0.48162291381885114,0.3568130680470877,1,0.17708317114731853,1.6186992810724792,0.8043523586626192,3.2575118781290002,PE_PGRS42
Lineage_2,-0.022905959794579857,0.9773543900593759,0.17528168673011238,-0.04575128168092932,0.35009935820263555,1,0.8960277819787259,0.9552795281644729,0.4809781602616306,1.897298156809753,PE_PGRS42
screen_sex,-0.03488285710272622,0.965718536699149,0.18508413982896055,-0.07142562693469605,0.3789755719843052,1,0.8505080219582862,0.9310655212167114,0.4429917646589701,1.9568828902855608,PE_PGRS42
peth_value_baseline,-0.23074963818855712,0.7939382129640554,0.2762601578353629,-0.0006570329058010059,0.0007866188466622445,1,0.40357015447117495,0.9993431828930538,0.997803638025724,1.0008851031760546,PE_PGRS42
HIV_High_CD4,-0.004921422853974462,0.9950906675054242,0.19032394476472797,-0.013091611939062438,0.5062859464634619,1,0.9793704898012092,0.986993710470708,0.3659005027728343,2.6623537741174714,PE_PGRS42
high_lung_involvement,-0.013993342526126192,0.9861041092033529,0.19704367912304277,-0.02798510571278251,0.3940651191806766,1,0.9433846635821644,0.9724028499407268,0.44917687094942843,2.105111290735417,PE_PGRS42
HIV_Low_CD4,0.3134152869334779,1.3680895627906113,0.13712783489884509,1.052069553631488,0.460309455432214,1,0.0222794178055756,2.8635713042704705,1.161694365424582,7.058690184525677,PE_PGRS42
fstrom1_baseline,0.010099047531082931,1.0101502150141561,0.17899596967877177,0.021651492010908355,0.3837520118166177,1,0.9550068021885632,1.0218875864172898,0.48167357235154784,2.1679707985133305,PE_PGRS42
diabetes,0.22743084067327204,1.2553706161652245,0.14421058139458198,1.0651983312812858,0.675426737200051,1,0.11477836772928426,2.9014143682286004,0.7721211989459701,10.902699404776268,PE_PGRS42
Indel_Sample1,-0.27054970358832936,0.7629599772051594,0.23500647987104767,-0.9666398074269643,0.8396483730482915,1,0.24963203686955937,0.3803589726048789,0.07336411361261155,1.9719852243422888,PE_PGRS42
underweight,0.29237275382496863,1.3396022664538176,0.19584973076587697,0.5865024498391538,0.39287637234244893,1,0.13547848342115465,1.7976898965389803,0.8323343213482772,3.882681371210787,Rv0897c
screen_years,0.01339392293537888,1.0134840233377331,0.18704543703293192,0.001049526845376156,0.014656587798683224,1,0.9429139870299624,1.001050077791403,0.9727026377037854,1.0302236463671866,Rv0897c
smoked_substance_use,0.16821094192068414,1.1831861678886249,0.20133338852286803,0.3436040566748343,0.41126319281398277,1,0.4034449244191983,1.4100202368667303,0.6297344921827532,3.157135416677689,Rv0897c
F2,0.0736544221228118,1.0764347491771538,0.14139915111779844,0.1339753979516244,0.25720122424477887,1,0.6024383849638044,1.1433646901852081,0.690644721719544,1.892844140627743,Rv0897c
TTP_baseline,-0.02547024719010808,0.974851383102136,0.21890738121765774,-0.07127594437286477,0.6125904554447738,1,0.9073738086354874,0.931204895919881,0.28028981029742456,3.0937355777043885,Rv0897c
smear_pos_no_contam_sputum_specimen_1,-0.12299294509730503,0.8842699009769226,0.2104012461222969,-0.28004618387205715,0.4790686653763671,1,0.5588410764111675,0.7557488372421193,0.29552450624146515,1.9326867753097223,Rv0897c
bl_prevtb,0.21944560694555482,1.24538610575913,0.17132783972523463,0.45425070508738574,0.3546472999826116,1,0.200245653659479,1.5749928066918448,0.7859632604362549,3.156130147551907,Rv0897c
Lineage_2,0.020951984471335297,1.0211730182980254,0.17868610260487713,0.04184850370467091,0.35689917759646184,1,0.9066573384720987,1.0427364960680112,0.5180616488934491,2.0987838079784598,Rv0897c
screen_sex,-0.02365043423128868,0.9766270454786887,0.18623129379246525,-0.04842628249380322,0.38132446762644406,1,0.8989443938566528,0.9527275694177112,0.4512162765813078,2.011651326955216,Rv0897c
peth_value_baseline,-0.22464535980149625,0.7987994549302037,0.27749133356530786,-0.0006396516791262688,0.0007901244771531422,1,0.41819419153955617,0.9993605528543967,0.9978141253135449,1.0009093770722233,Rv0897c
HIV_High_CD4,-0.03990282698886806,0.9608828064915087,0.18985381186928124,-0.106146604693383,0.5050353330515285,1,0.8335298490948533,0.8992927978663378,0.3342060137913678,2.419847348405656,Rv0897c
high_lung_involvement,-0.023924362783915028,0.9763595560838291,0.19477708172025862,-0.047846025377338355,0.38953218019152486,1,0.9022421491895558,0.9532805567918318,0.4442734315069828,2.0454606454292588,Rv0897c
HIV_Low_CD4,0.3039910555128276,1.3552569339571976,0.13551072427444175,1.020434380245233,0.45488115335596635,1,0.024877547784088055,2.7743996466556213,1.1375578212526083,6.766507385872528,Rv0897c
fstrom1_baseline,-0.0030985378132168686,0.9969062577007674,0.17774235864825347,-0.006642999401862263,0.3810643772522181,1,0.9860913836989087,0.993379016541057,0.47070888500182734,2.0964164942419687,Rv0897c
diabetes,0.23045715318747378,1.2591755144726169,0.14437706416624227,1.0793724117644796,0.6762064782854492,1,0.11044030863156865,2.9428320846066436,0.7819473001754709,11.075248518981898,Rv0897c
Indel_Sample1,-0.03798506317426227,0.9627273208740286,0.19083760615697198,-0.16421303019629274,0.8250090683981519,1,0.8422283970559746,0.8485612334580639,0.16843571906973676,4.2749612190615505,Rv0897c
underweight,0.2930707994825604,1.3405376964472546,0.19564364740690585,0.5879027358881138,0.392462967217223,1,0.13413774487844235,1.8002089399004861,0.8341762690959693,3.884972933610023,Rv0195
screen_years,0.014327711474741227,1.014430845100409,0.18720111085943225,0.0011226970543353769,0.014668786156163911,1,0.938992303294276,1.0011233275145899,0.9727505560326274,1.0303236638399496,Rv0195
smoked_substance_use,0.1626712269354019,1.1766497753358476,0.1993438021889087,0.3322880951801125,0.4071990699474954,1,0.4144809577831853,1.3941544398359258,0.6276281432618742,3.096844242854864,Rv0195
F2,0.0728333022119251,1.0755512299590868,0.14169931195485422,0.13248180308445381,0.25774720867361584,1,0.6072527018246874,1.1416582412415677,0.6888763803327177,1.89204271913819,Rv0195
TTP_baseline,-0.023270847177808095,0.9769978308294388,0.21944041771334094,-0.06512114297811214,0.6140821048713163,1,0.9155456070250471,0.9369539511099438,0.28119695376823517,3.1219495614596613,Rv0195
smear_pos_no_contam_sputum_specimen_1,-0.11831197650765715,0.8884188435673576,0.21292211854716325,-0.2693879514887383,0.4848085125038068,1,0.5784443589954387,0.7638468626313344,0.2953497075546925,1.975495538432818,Rv0195
bl_prevtb,0.22288695930173463,1.2496793011305498,0.1723482126385507,0.46137427778500034,0.35675946400255887,1,0.1959293555078795,1.5862524392396344,0.7883119255812462,3.191879659994261,Rv0195
Lineage_2,0.03933571805412274,1.040119611974725,0.1791180991954825,0.07856730444631412,0.3577620271726959,1,0.8261766755393177,1.0817361583654563,0.5365296870097217,2.1809662068038604,Rv0195
screen_sex,-0.02671090777481885,0.9736426733694733,0.18616607780056202,-0.0546928632649812,0.3811909323172766,1,0.8859119584314239,0.9467758929585203,0.4485149064336851,1.9985614271215704,Rv0195
peth_value_baseline,-0.22488781320843818,0.7986058067571707,0.27704620856489776,-0.0006403420371599149,0.0007888570351984764,1,0.4169443091604036,0.9993598629380487,0.9978159151767163,1.000906199691833,Rv0195
HIV_High_CD4,-0.03663748847893668,0.9640255423789018,0.18980983986586888,-0.09746038814786202,0.5049183619190047,1,0.8469416825808389,0.9071382742713054,0.3371989412652715,2.4403986725467024,Rv0195
high_lung_involvement,-0.027369632862725587,0.9730015217083944,0.19460065840632534,-0.05473617668926305,0.3891793534754344,1,0.8881503022515881,0.9467348857406567,0.44152806524143934,2.030011259620042,Rv0195
HIV_Low_CD4,0.3059172057964304,1.3578698781386347,0.13634088051489654,1.026900063808164,0.45766781419145086,1,0.02484737906598449,2.792396154013527,1.1387004216325944,6.847697719976271,Rv0195
fstrom1_baseline,0.0016886081086618227,1.0016900346101552,0.17809342048971194,0.0036202310031435273,0.38181702374014465,1,0.9924349021522042,1.0036267919543989,0.4748637376478487,2.1211700487343816,Rv0195
diabetes,0.23330092054930232,1.26276141301751,0.14496519953590295,1.092691521166725,0.6789610774966884,1,0.10753805790525552,2.9822901771032866,0.7881650650624146,11.284507642751752,Rv0195
Indel_Sample1,0.033632810284489154,1.0342047876378009,0.19220117085699406,0.13476404393566363,0.7701350798450342,1,0.8610894233021209,1.144266755814879,0.2529222939948645,5.17687226294766,Rv0195
underweight,0.2875185785231787,1.3331153592477356,0.19526401968285367,0.5767649292624146,0.39170143048963607,1,0.14089653501766172,1.7802698060720457,0.8261691311251179,3.8362127838105105,Rv0499
screen_years,0.014199980365089588,1.0143012789978865,0.18978918122371163,0.001112688244428387,0.014871583300670314,1,0.9403581222953701,1.0011133075116556,0.9723542565815829,1.030722956878255,Rv0499
smoked_substance_use,0.17761006926992676,1.1943595129473665,0.19997983342747408,0.36280362983890335,0.40849828931603105,1,0.3744655023063346,1.4373535781726288,0.6454301372677843,3.2009433545066956,Rv0499
F2,0.08435740486825907,1.0880176871445095,0.1405139635009872,0.1534438335358411,0.2555910919566402,1,0.5482737288576565,1.165842304043168,0.706448127416796,1.923974634721875,Rv0499
TTP_baseline,-0.043958403879405035,0.9569937638731557,0.2210926193432473,-0.12301320541738729,0.6187056262131783,1,0.8424008286312286,0.8842519855671763,0.2629861394701619,2.9731664777268882,Rv0499
smear_pos_no_contam_sputum_specimen_1,-0.12513082142939602,0.8823814606296672,0.21358603425831418,-0.2849139761500517,0.48632020133419807,1,0.5579717787248777,0.7520789482633263,0.2899391934576383,1.950832302716989,Rv0499
bl_prevtb,0.23549688811027397,1.2655374430381152,0.1699265629626099,0.48747673265802904,0.35174666794761816,1,0.16578523279015656,1.6282026417571132,0.817148802256563,3.244260819209382,Rv0499
Lineage_2,0.08973002125700509,1.093878919780263,0.1813258827013692,0.17922250429935824,0.3621717496193507,1,0.6207024712906579,1.1962868935341735,0.5882395117149687,2.432856520415248,Rv0499
screen_sex,-0.02059857784166094,0.9796121236658107,0.18713256977354126,-0.04217734608065651,0.3831699071155307,1,0.9123500633367267,0.9586997438531586,0.4524054156013055,2.031596367259445,Rv0499
peth_value_baseline,-0.27449686100977955,0.7599543897345762,0.28717280359322594,-0.0007815980628976519,0.0008176913432804487,1,0.33914320775316686,0.9992187073053048,0.9976185964051116,1.0008213846721838,Rv0499
HIV_High_CD4,-0.04832502182355143,0.9528240481346251,0.1900307341965267,-0.12855071621202777,0.5055059689875938,1,0.7992629619097852,0.8793689630246899,0.3265003659635803,2.3684193150870017,Rv0499
high_lung_involvement,-0.03337963003846833,0.9671713225999423,0.1938041092804411,-0.0667554927306353,0.3875863451250938,1,0.8632536783237961,0.9354238913188205,0.437617179550071,1.9995052693079367,Rv0499
HIV_Low_CD4,0.3141831573469865,1.369140481722048,0.13618277919380786,1.0546471339757366,0.4571371011304073,1,0.021050937327530328,2.870961910227153,1.171956857842962,7.033042415183849,Rv0499
fstrom1_baseline,-0.00939278303493906,0.9906511913632717,0.17846924267368428,-0.02013732148653144,0.3826227542794608,1,0.9580269510886105,0.9800640802093143,0.462983371818478,2.0746438420538404,Rv0499
diabetes,0.22095263627326658,1.2472643540770036,0.14585391279779786,1.034856920696174,0.683123467613858,1,0.12980025920101554,2.8147034809972875,0.7378310037440632,10.737629139648353,Rv0499
Indel_Sample1,0.22961925796816626,1.2581208992190118,0.1529987013756226,1.0142451011282116,0.6758064838390726,1,0.13340931619248297,2.757281143105333,0.7332186933934042,10.368801792189334,Rv0499
underweight,0.32420921757234955,1.382936611495215,0.19506748839644955,0.6503666907363496,0.391307186910376,1,0.09650552625196467,1.9162433688905551,0.8899577382465237,4.126025867309061,Rv2085
screen_years,0.015163194268864222,1.0152787387682818,0.18643489007801864,0.0011881641789046702,0.01460874629454469,1,0.9351776197391681,1.0011888703256078,0.9729287248909112,1.0302698732389235,Rv2085
smoked_substance_use,0.21015254281631654,1.233866263036586,0.203401931626203,0.42927805651469886,0.41548860046937647,1,0.301515679336384,1.5361481110086892,0.6804066557517563,3.4681480538257827,Rv2085
F2,0.053333469974635575,1.054781324380347,0.14101496301725217,0.09701213665187104,0.25650239650062606,1,0.7052735395355667,1.1018737465979271,0.6664945460033641,1.82165894788226,Rv2085
TTP_baseline,-0.04323391504397399,0.9576873463867153,0.22297732145245736,-0.1209857957284464,0.623979776938643,1,0.8462590564616392,0.8860465451492274,0.2608098488598478,3.0101565704014575,Rv2085
smear_pos_no_contam_sputum_specimen_1,-0.1471215391099685,0.8631890598105885,0.21364154737797908,-0.33498527546059276,0.4864466007573901,1,0.4910515399009757,0.7153486194539493,0.275710716007053,1.8560165334363738,Rv2085
bl_prevtb,0.24237060672748395,1.27426635700169,0.1706421371808107,0.5017052769059647,0.3532279010316813,1,0.15550743625707164,1.6515351955860869,0.8264559274594713,3.3003193656607075,Rv2085
Lineage_2,0.09226294259645526,1.0966531409977982,0.173525180620663,0.18428164169050315,0.34659099590267606,1,0.5949353725220226,1.2023544085423803,0.609556139007903,2.371653784168605,Rv2085
screen_sex,-0.05594170227263618,0.94559426027995,0.1854241528502063,-0.11454540965065828,0.37967177766312676,1,0.7628839121681514,0.8917714424690092,0.42371745744914,1.876855181730892,Rv2085
peth_value_baseline,-0.21896807196657633,0.8033473670457508,0.27044118252714766,-0.0006234862586622158,0.000770049987505825,1,0.41812995020957067,0.9993767080685063,0.9978695162086773,1.0008861764056358,Rv2085
HIV_High_CD4,-0.024328537417138488,0.9759650160552612,0.18972798114510803,-0.06471700976739322,0.5047006072903482,1,0.8979681340439448,0.9373326818421804,0.3485714587989284,2.5205521974656717,Rv2085
high_lung_involvement,-0.018572857214070905,0.9815985554503943,0.20239757790384827,-0.03714361822800866,0.4047723124818226,1,0.926885367089962,0.9635377438281308,0.4358388244668689,2.130156681009447,Rv2085
HIV_Low_CD4,0.3248351502282723,1.38380250764949,0.13629033869988053,1.0904036457449877,0.4574981558914876,1,0.017153285382903893,2.975474867968557,1.213760919649045,7.294229486703565,Rv2085
fstrom1_baseline,0.03331060307033315,1.033871613072816,0.17744581658927513,0.07141507692047865,0.38042861650338444,1,0.8510940554569792,1.0740269371533089,0.5095581455239571,2.263792408901222,Rv2085
diabetes,0.27578398481194516,1.3175632196179925,0.14994309298608913,1.291665807267585,0.7022756103047163,1,0.06587729497587123,3.6388431211337444,0.9187243969115523,14.412569541785146,Rv2085
Indel_Sample1,-2.727109185143543,0.06540809933503558,530.9464133373777,-17.347670881378807,3377.45319637451,1,0.9959018298411948,2.924167610489669e-08,0.0,inf,Rv2085
underweight,0.24954469624105666,1.2834409281589538,0.19671391008596448,0.5005889699878326,0.39460992405580414,1,0.20459568281121532,1.6496926040618924,0.7612204571111834,3.575160996361674,pknJ
screen_years,-0.015527361544137452,0.9845925664102069,0.18850517731453578,-0.0012166997568268925,0.014770970763271848,1,0.9343516896313304,0.9987840401222217,0.9702832202439443,1.028122034875614,pknJ
smoked_substance_use,0.18533987830256834,1.203627457472868,0.20037851007099114,0.3785932907884853,0.4093126650662041,1,0.3549924994772904,1.460229026361134,0.65465638034884,3.2570809258612656,pknJ
F2,0.09098540629776311,1.095253021345366,0.1452711746555011,0.1654999885303247,0.26424433013564846,1,0.5311088436750135,1.1799829491854383,0.7029922709209493,1.9806188744355828,pknJ
TTP_baseline,-0.03657892647843825,0.964081999296294,0.2216659494348525,-0.10236247451531749,0.6203100332458831,1,0.8689296196246571,0.9027022857861726,0.26763054876577275,3.0447623431686304,pknJ
smear_pos_no_contam_sputum_specimen_1,-0.13733659664269146,0.8716767732718608,0.21178609850073354,-0.3127056577540597,0.4822218756966867,1,0.5166820299384818,0.7314651819903796,0.2842664812002807,1.8821822052500596,pknJ
bl_prevtb,0.221987657225137,1.2485559671239719,0.17286532005138236,0.4595127294584377,0.357829872338156,1,0.19908410019272338,1.583302300430785,0.7851967678587751,3.192634352514674,pknJ
Lineage_2,-0.08743519196833419,0.9162782519166627,0.19227822236632908,-0.1746389207194869,0.3840474353173307,1,0.6493015647884446,0.8397601860363428,0.3955974748683951,1.7826129205864967,pknJ
screen_sex,-0.02756172384710378,0.972814634838504,0.1881025096978988,-0.05643498178440481,0.3851559418884912,1,0.8835069405867766,0.9451279330292028,0.44426823933800613,2.0106474663214495,pknJ
peth_value_baseline,-0.229612601200688,0.7948414634955959,0.28092260704743127,-0.0006537953244899037,0.0007998946315258881,1,0.4137274068695235,0.9993464183531037,0.997780905844355,1.0009143871419843,pknJ
HIV_High_CD4,-0.0621732099134609,0.9397201038558205,0.19037152787964057,-0.16538866123555485,0.506412523612748,1,0.7439789114926056,0.8475642247053453,0.3141329519494189,2.2868187197248973,pknJ
high_lung_involvement,-0.00733856184639981,0.9926882996501717,0.1987887136339346,-0.014676295436051492,0.3975549912515264,1,0.9705516706577831,0.9854308764517842,0.45209191856699765,2.1479570246302093,pknJ
HIV_Low_CD4,0.25509973073334374,1.290590325974512,0.14083824959785451,0.8563164307333408,0.47276454138021723,1,0.07009507465777995,2.354471840423429,0.9321280849461479,5.947184444793503,pknJ
fstrom1_baseline,0.024233699343566374,1.024529721838717,0.17824154069406953,0.05195497358707042,0.3821345807584111,1,0.8918529936921801,1.0533283138499916,0.49806980457714733,2.2276004820248305,pknJ
diabetes,0.2124087704172576,1.236653289055339,0.14701735592471074,0.9948407486345039,0.6885725864477837,1,0.14851771262447827,2.704293644530246,0.7013580713728083,10.427204611094194,pknJ
Indel_Sample1,0.24279607889599916,1.2748086372262604,0.13816758148165048,0.8982003214614741,0.5111374395610878,1,0.07887385428211285,2.4551805969700955,0.9015762567021504,6.685969954208595,pknJ
underweight,0.29299907436546,1.34044154967211,0.195166781699223,0.5877588546394543,0.39150637019461637,1,0.13328436337066185,1.7999499422232668,0.8356214907717111,3.877137950960919,lldD1
screen_years,0.013487712852852277,1.0135790823783626,0.18651108588990456,0.0010568760765677092,0.014614716879149761,1,0.9423505293042783,1.0010574347668932,0.9727896155315975,1.0301466747817298,lldD1
smoked_substance_use,0.16075374791021801,1.1743957357990444,0.1993743668305896,0.3283712657270514,0.4072615042621271,1,0.42007510669248294,1.3887044549620977,0.6250981416605044,3.0851156557732335,lldD1
F2,0.06231524771367275,1.0642978092990842,0.14340976225000188,0.11334974697069339,0.2608584714106553,1,0.6639066331684291,1.1200235893117474,0.6717134372597938,1.8675416792795134,lldD1
TTP_baseline,-0.02866178208428667,0.9717450704855953,0.21992226374434581,-0.08020713620165382,0.6154305028921855,1,0.8963078156759298,0.9229251553749342,0.2762555994487912,3.0833432666103864,lldD1
smear_pos_no_contam_sputum_specimen_1,-0.1152500879113357,0.8911432518821285,0.21157983301753483,-0.26241624903732685,0.48175222386918853,1,0.5859515650908713,0.7691907821394912,0.29920292487046535,1.977435413054563,lldD1
bl_prevtb,0.21173033854311657,1.2358145885795193,0.17186811764349214,0.4382801593082874,0.3557656710848069,1,0.21797338968033908,1.550039104477824,0.7718170468769411,3.112941383106674,lldD1
Lineage_2,0.05429842613576916,1.055799633350698,0.17762687793248305,0.10845311051128888,0.354783532289097,1,0.7598421205022375,1.1145526465093445,0.556042896859178,2.2340499426532325,lldD1
screen_sex,-0.026938801344112005,0.9734208117468018,0.18640253623137235,-0.055159494797289856,0.38167510113449493,1,0.8850902592751932,0.9463342005346571,0.44788044464364185,1.9995256095945777,lldD1
peth_value_baseline,-0.2140404840291813,0.8073157009686983,0.2775064222455366,-0.0006094555219446525,0.0007901674404249082,1,0.44052960098704763,0.9993907301583488,0.9978441718956886,1.0009396854310102,lldD1
HIV_High_CD4,-0.03665673387444744,0.9640069895045855,0.1897167915953281,-0.09751158335240276,0.5046708416620251,1,0.8467880985917566,0.9070918343305687,0.3373452956368587,2.439090174225907,lldD1
high_lung_involvement,-0.01834214360587293,0.9818250497215748,0.19466613334929306,-0.036682217050788626,0.3893102959716299,1,0.9249315392089889,0.9639824238574846,0.4494564226850041,2.067524384132369,lldD1
HIV_Low_CD4,0.30424242605861623,1.3555976484533705,0.13652668193958076,1.02127817858223,0.45829151070556856,1,0.025850745664986036,2.776741668421711,1.1309334155168238,6.8176377029463495,lldD1
fstrom1_baseline,-0.010235378133994093,0.9898168250903865,0.17864722938086533,-0.021943773134518122,0.3830043425190168,1,0.9543111613402954,0.9782952399796782,0.46180225897758026,2.0724488846932205,lldD1
diabetes,0.23405229959390064,1.2637105820297754,0.14446986616826824,1.0962106907837237,0.6766411270666127,1,0.10521574896878247,2.9928038509337807,0.7945482627962406,11.272914824131991,lldD1
Indel_Sample1,0.09896560403318055,1.1040283247841691,0.14399163457669975,0.5028854973038949,0.7316815318726975,1,0.49189302681111446,1.6534855217928157,0.39408685361924684,6.937593440810308,lldD1
underweight,0.2934945063215266,1.341105811785809,0.19483823954408505,0.5887526957281339,0.3908473115910257,1,0.13197744878381887,1.8017396956513478,0.8375335482740196,3.8759831621977194,eccC2
screen_years,0.020931791923561305,1.0211523984212527,0.18716214487351576,0.0016401824657044713,0.014665732842472828,1,0.9109520603692209,1.0016415283006692,0.9732598948681008,1.0308508102581058,eccC2
smoked_substance_use,0.1587346875959548,1.1720269521389093,0.20022628389023117,0.3242469364371106,0.4090017130398733,1,0.4279080648634871,1.3829887752780103,0.6204056809937737,3.082914955712931,eccC2
F2,0.004225838286417457,1.0042347797316262,0.20998496876570177,0.007686685331098974,0.38195696800574297,1,0.9839440719497348,1.0077163037372752,0.4766679197258426,2.130397509028886,eccC2
TTP_baseline,-0.023110557660504943,0.9771544458916896,0.2197982515626537,-0.06467258876371527,0.6150834671803657,1,0.9162612198438173,0.937374320025486,0.2807715212782016,3.1294862521780273,eccC2
smear_pos_no_contam_sputum_specimen_1,-0.11497266692118238,0.8913905080208697,0.2112837744760504,-0.26178458118388226,0.48107811963760155,1,0.5863297849258571,0.7696768087172566,0.29978780555017714,1.9760723381993153,eccC2
bl_prevtb,0.22523817417634112,1.2526210226463435,0.1713581426623465,0.466241274347237,0.3547100268275044,1,0.18870175479486484,1.5939915422253053,0.7953463465266961,3.194594465394358,eccC2
Lineage_2,0.2829283790821643,1.3270101167310522,0.558422473675251,0.5651077747014911,1.1153666608688972,1,0.6123958536360354,1.759637416900087,0.1977066900137645,15.661199116424646,eccC2
screen_sex,-0.020022488033893518,0.9801766308136147,0.1858812008465642,-0.04099775303386847,0.38060762244163715,1,0.9142205137194473,0.959831286653769,0.45521976107475126,2.0238051543815723,eccC2
peth_value_baseline,-0.22230541076184457,0.8006707935122463,0.27877010592857593,-0.0006329889448788057,0.0007937656335523105,1,0.42518933522984925,0.9993672113503597,0.9978136525481698,1.0009231889859114,eccC2
HIV_High_CD4,-0.03132130670247201,0.9691641241145126,0.1902241490027124,-0.0833186671699978,0.5060204770193122,1,0.8692157474074023,0.9200579082499337,0.3412634301291287,2.4805076659193706,eccC2
high_lung_involvement,-0.021991779609220007,0.9782482766012712,0.19531333406170534,-0.04398107714630573,0.39060462435103105,1,0.9103497220506573,0.9569720659441076,0.44505737476571944,2.0577021905982633,eccC2
HIV_Low_CD4,0.31359232817238475,1.3683317925034348,0.13685569369060924,1.0526638440345295,0.45939593432647996,1,0.021939786443685206,2.8652736029948196,1.164468032314912,7.050251782093321,eccC2
fstrom1_baseline,0.0028902771972099386,1.0028944580753436,0.1775753163542375,0.006196506497478697,0.3807062528961104,1,0.987013928617044,1.006215744559597,0.4771263025762391,2.122016998712502,eccC2
diabetes,0.2327268748710113,1.2620367383037485,0.14446486103538977,1.0900029126350734,0.6766176849548297,1,0.1071887996475006,2.974282735550663,0.7896674423662479,11.202637105673901,eccC2
Indel_Sample1,-0.26643034368529106,0.7661093662227701,0.5594495591457479,-0.5386885366073624,1.1311364169459457,1,0.6339058430020162,0.5835130067381674,0.06356608691720438,5.356432109406165,eccC2
underweight,0.2921797186801684,1.3393437010932419,0.1952192618690087,0.5861152195523051,0.3916116459008668,1,0.13447793782812587,1.7969939113266518,0.8340770437108493,3.8715693492512964,espK
screen_years,0.016602180125780342,1.0167407621774194,0.18727399585760368,0.0013009208592466837,0.014674497310586345,1,0.9293586256601412,1.0013017674238525,0.9729130482720773,1.0305188436179242,espK
smoked_substance_use,0.14148353686155032,1.151981538873128,0.20161097784080978,0.28900805538117175,0.41183022379689804,1,0.48282570143682824,1.3351024832445975,0.5956128812796384,2.992713382786987,espK
F2,0.07449988256300256,1.0773452170020599,0.1405648694489267,0.13551326758201868,0.25568368849649126,1,0.5961094558879738,1.1451243887653981,0.6937680797879552,1.8901271245372349,espK
TTP_baseline,-0.030290868358658,0.9701633026970001,0.21924114147432194,-0.08476597152837903,0.6135244502077736,1,0.8901121207050087,0.9187272675826523,0.276028323384906,3.057873850948594,espK
smear_pos_no_contam_sputum_specimen_1,-0.12782624222547134,0.8800062737926477,0.2105065838050621,-0.2910512574979623,0.47930851178424827,1,0.5436972475268996,0.7474773632167171,0.2921526971129432,1.912432827226029,espK
bl_prevtb,0.21573536746055322,1.2407739863800065,0.17146834119324,0.4465705381177039,0.35493813693212084,1,0.20833229662219233,1.5629429307201843,0.7795055839490017,3.1337692185769064,espK
